"","mouse","condition","fed","Genus","humanPer","mousePer","reduced_pct"
"259","ERR1310115","Infantformula+fruitsandvegetables","humanfood","Bacteroides",1.246537396,25.0559618,4.329155849
"260","ERR1310115","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.992613112,0.984927623,-0.0112138
"261","ERR1310115","Infantformula+fruitsandvegetables","humanfood","Ruminococcus",9.072022161,2.044470974,-2.149696583
"262","ERR1310115","Infantformula+fruitsandvegetables","humanfood","Ruminiclostridium",4.224376731,0.358155499,-3.560080502
"263","ERR1310115","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",2.16989843,12.28174899,2.500816605
"264","ERR1310115","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",35.50323176,0.164154604,-7.756751333
"265","ERR1310115","Infantformula+fruitsandvegetables","humanfood","Streptococcus",7.779316713,0.164154604,-5.566516327
"266","ERR1310116","Infantformula","humanfood","Roseburia",3.78578024,0.141218005,-4.744594718
"267","ERR1310116","Infantformula","humanfood","Anaerostipes",0.39242844,0.282436011,-0.474505554
"268","ERR1310116","Infantformula","humanfood","Eubacterium",1.500461681,0.653133274,-1.19995716
"269","ERR1310116","Infantformula","humanfood","Lachnoclostridium",2.16989843,7.219770521,1.734325468
"270","ERR1310116","Infantformula","humanfood","Ruminococcus",9.072022161,2.559576346,-1.825519125
"271","ERR1310116","Infantformula","humanfood","Bifidobacterium",35.50323176,0.176522507,-7.651954406
"272","ERR1310116","Infantformula","humanfood","Ruminiclostridium",4.224376731,0.759046778,-2.476477797
"273","ERR1310116","Infantformula","humanfood","Hespellia",0.992613112,1.05913504,0.093583128
"274","ERR1310116","Infantformula","humanfood","Bacteroides",1.246537396,30.09708738,4.593625809
"275","ERR1310117","Infantformula","humanfood","Hespellia",0.992613112,1.033568097,0.058330027
"276","ERR1310117","Infantformula","humanfood","Anaerostipes",0.39242844,1.436019391,1.871573727
"277","ERR1310117","Infantformula","humanfood","Lachnoclostridium",2.16989843,13.86627641,2.675881006
"278","ERR1310117","Infantformula","humanfood","Ruminiclostridium",4.224376731,0.411597915,-3.359430923
"279","ERR1310117","Infantformula","humanfood","Ruminococcus",9.072022161,0.84148907,-3.430407727
"280","ERR1310117","Infantformula","humanfood","Eubacterium",1.500461681,0.521357358,-1.52506198
"281","ERR1310117","Infantformula","humanfood","Bacteroides",1.246537396,57.40418915,5.525157954
"282","ERR1310118","Infantformula","humanfood","Ruminococcus",9.072022161,10.0460976,0.147139127
"283","ERR1310118","Infantformula","humanfood","Roseburia",3.78578024,1.287553648,-1.555958121
"284","ERR1310118","Infantformula","humanfood","Lachnoclostridium",2.16989843,6.294706724,1.536511649
"285","ERR1310118","Infantformula","humanfood","Ruminiclostridium",4.224376731,0.524558894,-3.009561838
"286","ERR1310118","Infantformula","humanfood","Eubacterium",1.500461681,0.349705929,-2.101192314
"287","ERR1310118","Infantformula","humanfood","Bacteroides",1.246537396,53.21888412,5.415940191
"288","ERR1310118","Infantformula","humanfood","Bifidobacterium",35.50323176,2.877126053,-3.62525002
"289","ERR1310118","Infantformula","humanfood","Hespellia",0.992613112,0.969639167,-0.033783536
"290","ERR1310118","Infantformula","humanfood","Anaerostipes",0.39242844,2.416150056,2.622208553
"291","ERR1310119","Infantformula","humanfood","Hespellia",0.992613112,1.33807234,0.430852697
"292","ERR1310119","Infantformula","humanfood","Bifidobacterium",35.50323176,1.588960903,-4.481794823
"293","ERR1310119","Infantformula","humanfood","Streptococcus",7.779316713,0.229981183,-5.080055711
"294","ERR1310119","Infantformula","humanfood","Bacteroides",1.246537396,21.84821242,4.131517176
"295","ERR1310119","Infantformula","humanfood","Lachnoclostridium",2.16989843,10.6209492,2.291213287
"296","ERR1310119","Infantformula","humanfood","Ruminiclostridium",4.224376731,0.794480452,-2.410654873
"297","ERR1310119","Infantformula","humanfood","Roseburia",3.78578024,0.209073803,-4.178506458
"298","ERR1310119","Infantformula","humanfood","Ruminococcus",9.072022161,1.630775664,-2.475865832
"299","ERR1310119","Infantformula","humanfood","Anaerostipes",0.39242844,0.418147606,0.091582705
"300","ERR1310119","Infantformula","humanfood","Eubacterium",1.500461681,0.209073803,-2.843322267
"301","ERR1310120","Infantformula","humanfood","Roseburia",3.78578024,0.254097319,-3.897137607
"302","ERR1310120","Infantformula","humanfood","Streptococcus",7.779316713,0.215982721,-5.170655637
"303","ERR1310120","Infantformula","humanfood","Lachnoclostridium",2.16989843,11.75200102,2.437207007
"304","ERR1310120","Infantformula","humanfood","Bacteroides",1.246537396,21.21712616,4.089231188
"305","ERR1310120","Infantformula","humanfood","Bifidobacterium",35.50323176,0.444670309,-6.319070468
"306","ERR1310120","Infantformula","humanfood","Eubacterium",1.500461681,0.266802185,-2.491564087
"307","ERR1310120","Infantformula","humanfood","Ruminococcus",9.072022161,2.731546182,-1.73170635
"308","ERR1310120","Infantformula","humanfood","Hespellia",0.992613112,1.44835472,0.545111563
"309","ERR1310120","Infantformula","humanfood","Anaerostipes",0.39242844,0.304916783,-0.364014037
"310","ERR1310120","Infantformula","humanfood","Ruminiclostridium",4.224376731,0.749587092,-2.494570486
"311","ERR1310121","Infantformula","humanfood","Hespellia",0.992613112,1.224306414,0.302661257
"312","ERR1310121","Infantformula","humanfood","Bifidobacterium",35.50323176,0.10108952,-8.456173099
"313","ERR1310121","Infantformula","humanfood","Anaerostipes",0.39242844,1.415253285,1.850558769
"314","ERR1310121","Infantformula","humanfood","Lachnoclostridium",2.16989843,13.38874537,2.625321356
"315","ERR1310121","Infantformula","humanfood","Eubacterium",1.500461681,0.561608447,-1.417769936
"316","ERR1310121","Infantformula","humanfood","Ruminococcus",9.072022161,0.94350219,-3.265326392
"317","ERR1310121","Infantformula","humanfood","Ruminiclostridium",4.224376731,0.269572054,-3.96999565
"318","ERR1310121","Infantformula","humanfood","Bacteroides",1.246537396,63.11355723,5.66195187
"319","ERR1310122","Infantformula","humanfood","Anaerostipes",0.39242844,0.316393118,-0.310711377
"320","ERR1310122","Infantformula","humanfood","Eubacterium",1.500461681,0.652560807,-1.201222229
"321","ERR1310122","Infantformula","humanfood","Ruminiclostridium",4.224376731,0.830531936,-2.346630951
"322","ERR1310122","Infantformula","humanfood","Hespellia",0.992613112,1.087601345,0.131846423
"323","ERR1310122","Infantformula","humanfood","Lachnoclostridium",2.16989843,9.353371564,2.107858986
"324","ERR1310122","Infantformula","humanfood","Bifidobacterium",35.50323176,0.257069409,-7.109648605
"325","ERR1310122","Infantformula","humanfood","Bacteroides",1.246537396,23.3933162,4.230098321
"326","ERR1310122","Infantformula","humanfood","Streptococcus",7.779316713,0.118647419,-6.034890816
"327","ERR1310122","Infantformula","humanfood","Ruminococcus",9.072022161,3.539648013,-1.357818261
"328","ERR1310123","Infantformula","humanfood","Ruminiclostridium",4.224376731,0.300701637,-3.812333873
"329","ERR1310123","Infantformula","humanfood","Lachnoclostridium",2.16989843,4.911460074,1.178524457
"330","ERR1310123","Infantformula","humanfood","Eubacterium",1.500461681,0.434346809,-1.788487131
"331","ERR1310123","Infantformula","humanfood","Bifidobacterium",35.50323176,3.942532576,-3.170755774
"332","ERR1310123","Infantformula","humanfood","Bacteroides",1.246537396,56.08085533,5.491510284
"333","ERR1310123","Infantformula","humanfood","Anaerostipes",0.39242844,1.269629135,1.693905636
"334","ERR1310123","Infantformula","humanfood","Hespellia",0.992613112,0.985633144,-0.010180741
"335","ERR1310123","Infantformula","humanfood","Ruminococcus",9.072022161,10.60808553,0.225668244
"336","ERR1310124","Infantformula","humanfood","Anaerostipes",0.39242844,0.459091654,0.226352608
"337","ERR1310124","Infantformula","humanfood","Streptococcus",7.779316713,0.147565175,-5.720219253
"338","ERR1310124","Infantformula","humanfood","Roseburia",3.78578024,0.180357436,-4.391659859
"339","ERR1310124","Infantformula","humanfood","Ruminiclostridium",4.224376731,0.803410395,-2.394529467
"340","ERR1310124","Infantformula","humanfood","Bifidobacterium",35.50323176,1.541236268,-4.525790409
"341","ERR1310124","Infantformula","humanfood","Hespellia",0.992613112,1.311690441,0.402123867
"342","ERR1310124","Infantformula","humanfood","Bacteroides",1.246537396,28.16855222,4.498087346
"343","ERR1310124","Infantformula","humanfood","Lachnoclostridium",2.16989843,11.2313494,2.371831853
"344","ERR1310124","Infantformula","humanfood","Ruminococcus",9.072022161,1.475651746,-2.620071879
"345","ERR1310124","Infantformula","humanfood","Eubacterium",1.500461681,0.32792261,-2.193979191
"346","ERR1310125","Infantformula","humanfood","Ruminiclostridium",4.224376731,0.564317754,-2.904158856
"347","ERR1310125","Infantformula","humanfood","Roseburia",3.78578024,0.188105918,-4.330973523
"348","ERR1310125","Infantformula","humanfood","Hespellia",0.992613112,1.548256403,0.641340995
"349","ERR1310125","Infantformula","humanfood","Eubacterium",1.500461681,0.28939372,-2.374300954
"350","ERR1310125","Infantformula","humanfood","Streptococcus",7.779316713,0.491969324,-3.983003176
"351","ERR1310125","Infantformula","humanfood","Bifidobacterium",35.50323176,0.564317754,-5.975298805
"352","ERR1310125","Infantformula","humanfood","Lachnoclostridium",2.16989843,11.0693098,2.35086585
"353","ERR1310125","Infantformula","humanfood","Anaerostipes",0.39242844,0.593257126,0.596227927
"354","ERR1310125","Infantformula","humanfood","Bacteroides",1.246537396,25.94414701,4.379411034
"355","ERR1310125","Infantformula","humanfood","Ruminococcus",9.072022161,3.458254956,-1.39137993
"356","ERR1310126","Infantformula","humanfood","Hespellia",0.473171193,2.458471761,2.377327634
"357","ERR1310126","Infantformula","humanfood","Lachnoclostridium",2.526734172,6.899224806,1.449160378
"358","ERR1310126","Infantformula","humanfood","Streptococcus",13.797672,0.132890365,-6.698044547
"359","ERR1310126","Infantformula","humanfood","Bifidobacterium",17.67767578,33.89811739,0.939276547
"360","ERR1310126","Infantformula","humanfood","[Eubacterium] dolichum[genus]",1.00312293,1.893687708,0.916700017
"361","ERR1310127","Infantformula","humanfood","Lachnoclostridium",2.526734172,9.735307313,1.945952629
"362","ERR1310127","Infantformula","humanfood","Bifidobacterium",17.67767578,11.57469717,-0.610954156
"363","ERR1310127","Infantformula","humanfood","Hespellia",0.473171193,2.175863616,2.201153981
"364","ERR1310127","Infantformula","humanfood","[Eubacterium] dolichum[genus]",1.00312293,1.637505608,0.707001432
"365","ERR1310128","Infantformula","humanfood","Lachnoclostridium",2.526734172,10.22087484,2.016172889
"366","ERR1310128","Infantformula","humanfood","[Eubacterium] dolichum[genus]",1.00312293,1.970550022,0.974099957
"367","ERR1310128","Infantformula","humanfood","Bifidobacterium",17.67767578,13.42572542,-0.396928563
"368","ERR1310128","Infantformula","humanfood","Hespellia",0.473171193,2.360329147,2.318553907
"369","ERR1310129","Infantformula","humanfood","Lachnoclostridium",2.526734172,6.427898209,1.347073191
"370","ERR1310129","Infantformula","humanfood","Bifidobacterium",17.67767578,36.15457116,1.032249459
"371","ERR1310129","Infantformula","humanfood","[Eubacterium] dolichum[genus]",1.00312293,0.810556079,-0.307514506
"372","ERR1310129","Infantformula","humanfood","Hespellia",0.473171193,2.1866164,2.208265999
"373","ERR1310129","Infantformula","humanfood","Streptococcus",13.797672,0.395852969,-5.123316388
"374","ERR1310130","Infantformula","humanfood","[Eubacterium] dolichum[genus]",1.00312293,3.400717929,1.761340932
"375","ERR1310130","Infantformula","humanfood","Bifidobacterium",17.67767578,37.29453996,1.077035825
"376","ERR1310130","Infantformula","humanfood","Streptococcus",13.797672,1.020215379,-3.757479211
"377","ERR1310130","Infantformula","humanfood","Lachnoclostridium",2.526734172,8.199508785,1.698263591
"378","ERR1310130","Infantformula","humanfood","Hespellia",0.473171193,2.909503117,2.620338642
"379","ERR1310131","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",1.00312293,1.288625904,0.361335086
"380","ERR1310131","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.473171193,1.788297173,1.918152348
"381","ERR1310131","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",17.67767578,28.29717291,0.67872932
"382","ERR1310131","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",2.526734172,5.917159763,1.227630956
"383","ERR1310132","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",2.526734172,12.16056671,2.266864666
"384","ERR1310132","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.473171193,2.715466352,2.520765836
"385","ERR1310132","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",17.67767578,9.87012987,-0.840787632
"386","ERR1310132","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",1.00312293,1.109799292,0.145800372
"387","ERR1310133","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.473171193,2.7154047,2.520733081
"388","ERR1310133","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",1.00312293,2.332463011,1.217355788
"389","ERR1310133","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",17.67767578,11.33159269,-0.641577955
"390","ERR1310133","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",2.526734172,14.49956484,2.520663806
"391","ERR1310134","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.473171193,2.821203953,2.575876816
"392","ERR1310134","Infantformula+fruitsandvegetables","humanfood","Streptococcus",13.797672,0.125786164,-6.777307825
"393","ERR1310134","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",17.67767578,28.05031447,0.666088339
"394","ERR1310134","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",2.526734172,10.13477089,2.003967678
"395","ERR1310134","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",1.00312293,1.868823001,0.897631521
"396","ERR1310135","Infantformula+fruitsandvegetables","humanfood","Streptococcus",13.797672,0.634728729,-4.442140916
"397","ERR1310135","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",1.00312293,5.213843131,2.377848762
"398","ERR1310135","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",2.526734172,6.891340487,1.447510748
"399","ERR1310135","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.473171193,2.327338673,2.298247016
"400","ERR1310135","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",17.67767578,28.47211727,0.687621175
"401","ERR1310136","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",2.526734172,7.201458523,1.511015235
"402","ERR1310136","Infantformula+fruitsandvegetables","humanfood","Streptococcus",13.797672,0.167122455,-6.367375467
"403","ERR1310136","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",1.00312293,2.780309936,1.470747302
"404","ERR1310136","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.473171193,2.506836828,2.405433943
"405","ERR1310136","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",17.67767578,38.37739289,1.118328102
"406","ERR1310137","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",1.00312293,1.530153015,0.609177515
"407","ERR1310137","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",2.526734172,18.33933393,2.859595445
"408","ERR1310137","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.473171193,3.150315032,2.735061955
"409","ERR1310137","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",17.67767578,8.280828083,-1.094081656
"410","ERR1310138","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",17.67767578,11.67292119,-0.598762959
"411","ERR1310138","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.473171193,3.535453289,2.901461048
"412","ERR1310138","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",1.00312293,2.093620383,1.06150146
"413","ERR1310138","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",2.526734172,19.23760616,2.928583491
"414","ERR1310139","Infantformula+fruitsandvegetables","humanfood","Streptococcus",13.797672,0.607902736,-4.504440549
